Date,Open,High,Low,Close,Volume,Adj Close,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2017-04-18,834.22,838.93,832.71,836.82,836464.0,836.82,836.82,829.981295063875,827.6365428311824,2.344752232692599,0,0,18051.90000000003
2017-04-19,839.79,842.22,836.29,838.21,954325.0,838.21,838.21,831.4774232340795,828.1523212296613,3.325102004418227,0,0,18051.90000000003
2017-04-20,841.44,845.2,839.32,841.65,957995.0,841.65,841.65,833.3269826460651,828.810744584312,4.516238061753029,0,0,18051.90000000003
2017-04-21,842.88,843.88,840.6,843.19,1323469.0,843.19,843.19,835.1202585285987,829.5121716777602,5.608086850838504,0,0,18051.90000000003
2017-04-24,851.2,863.45,849.86,862.76,1371831.0,862.76,862.76,840.1456660688535,831.1340169617719,9.011649107081666,0,0,18051.90000000003
2017-04-25,865.0,875.0,862.81,872.3,1671671.0,872.3,872.3,845.9919086017892,833.1421136953439,12.849794906445254,-1,-10,18051.90000000003
2017-04-26,874.23,876.05,867.74,871.73,1235967.0,871.73,871.73,850.671561583282,835.0244496126443,15.647111970637752,0,-10,18057.60000000003
2017-04-27,873.6,875.4,870.38,874.25,2014677.0,874.25,874.25,854.9585503863217,836.9378910949544,18.020659291367338,0,-10,18032.40000000003
2017-04-28,910.66,916.85,905.77,905.96,3273658.0,905.96,905.96,864.2315412251724,840.3048232366639,23.92671798850847,-1,-20,17715.30000000003
2017-05-01,901.94,915.68,901.45,912.57,2115701.0,912.57,912.57,873.0203519115047,843.8299538104851,29.190398101019582,0,-20,17583.100000000028
2017-05-02,909.62,920.77,909.45,916.44,1545245.0,916.44,916.44,880.9148333821402,847.3719072831444,33.542926098995736,-1,-30,17505.70000000003
2017-05-03,914.86,928.1,912.54,927.04,1498051.0,927.04,927.04,889.3012273126601,851.2581557083569,38.043071604303236,-1,-40,17187.700000000033
2017-05-04,926.07,935.93,924.59,931.66,1421984.0,931.66,931.66,897.0028223467219,855.180196893315,41.822625453406886,0,-40,17002.900000000034
2017-05-05,933.54,934.9,925.2,927.13,1910427.0,927.13,927.13,902.4804910109543,858.6899433863241,43.79054762463022,0,-40,17184.100000000035
2017-05-08,926.12,936.92,925.26,934.3,1329096.0,934.3,934.3,908.2658562816899,862.3782388308937,45.887617450796256,0,-40,16897.300000000036
2017-05-09,936.95,937.5,929.53,932.17,1581337.0,932.17,932.17,912.6120642304736,865.7827149854842,46.82934924498943,0,-40,16982.500000000036
2017-05-10,931.98,932.0,925.16,928.78,1173902.0,928.78,928.78,915.5516889158421,868.8557532788752,46.69593563696685,0,-40,17118.100000000035
2017-05-11,925.32,932.53,923.03,930.6,835028.0,930.6,930.6,918.287745476598,871.8676677530765,46.42007772352156,0,-40,17045.300000000032
2017-05-12,931.53,933.44,927.85,932.22,1050377.0,932.22,932.22,920.8208826626711,874.8116839602435,46.009198702427625,0,-40,16980.500000000033
2017-05-15,932.95,938.25,929.34,937.08,1104646.0,937.08,937.08,923.7770858149128,877.8491627914511,45.92792302346163,-1,-50,16786.100000000035
2017-05-16,940.0,943.11,937.58,943.0,968288.0,943.0,943.0,927.2721611212922,881.0272524113803,46.2449087099119,0,-50,16490.100000000035
2017-05-17,935.67,939.33,918.14,919.62,2357984.0,919.62,919.62,925.8808590992392,882.9098254644838,42.97103363475537,-1,-60,17659.10000000004
2017-05-18,921.0,933.17,918.75,930.24,1596111.0,930.24,930.24,926.6734301721048,885.2186144662163,41.45481570588845,-1,-70,17021.90000000004
2017-05-19,931.47,937.75,931.0,934.01,1392849.0,934.01,934.01,928.0073519589948,887.5986820532302,40.40866990576467,0,-70,16758.000000000044
2017-05-22,935.0,941.88,935.0,941.86,1118907.0,941.86,941.86,930.5260152391776,890.2455756116092,40.2804396275684,-1,-80,16208.500000000038
2017-05-23,947.92,951.46,942.57,948.82,1269442.0,948.82,948.82,933.8521942865998,893.1028646061649,40.749329680434926,0,-80,15651.700000000035
