Date,Open,High,Low,Close,Volume,Adj Close,ClosePrice,Fast10DayEMA,Slow40DayEMA,APO,Trades,Position,Pnl
2014-07-02,583.35,585.44,580.39,582.33,1050537.0,582.33,582.33,568.268164385456,554.6049649319982,13.663199453457764,0,-20,1931.800000000007
2014-07-03,583.35,585.01,580.92,584.73,712110.0,584.73,584.73,570.8127392204292,555.8542839663286,14.958455254100613,0,-20,1883.8000000000075
2014-07-07,583.76,586.43,579.59,582.25,1049422.0,582.25,582.25,572.6447090452988,556.9886117469052,15.656097298393547,0,-20,1933.4000000000078
2014-07-08,577.66,579.52,566.13,571.09,1888095.0,571.09,571.09,572.3949977619397,557.5962704745937,14.798727287346082,0,-20,2156.600000000007
2014-07-09,571.58,576.72,569.37,576.08,1110933.0,576.08,576.08,572.9925206759375,558.4003800646772,14.592140611260334,0,-20,2056.800000000007
2014-07-10,565.91,576.59,565.01,571.1,1350433.0,571.1,571.1,572.6876205903947,558.9493094317714,13.738311158623219,0,-20,2156.4000000000074
2014-07-11,571.91,580.85,571.42,579.18,1614773.0,579.18,579.18,573.7121410126964,559.8058269778628,13.9063140348336,0,-20,1994.8000000000088
2014-07-14,582.6,585.21,578.03,584.87,1847668.0,584.87,584.87,575.4547257967727,560.8560348210167,14.598690975755972,0,-20,1881.0000000000077
2014-07-15,588.0,588.4,582.2,582.66,1386452.0,582.66,582.66,576.4751923107542,561.6845348986582,14.790657412096039,0,-20,1925.2000000000085
2014-07-17,579.53,580.99,568.61,573.73,2632640.0,573.73,573.73,576.1561223368135,562.0601521801983,14.09597015661518,0,-20,2103.8000000000075
2014-07-18,593.0,596.8,582.0,595.08,3984198.0,595.08,595.08,578.3322341746721,563.0788725155597,15.253361659112329,-1,-30,1676.8000000000059
2014-07-21,591.75,594.4,585.23,589.47,2053158.0,589.47,589.47,579.4994067840794,563.8208722976792,15.678534486400167,0,-30,1845.1000000000063
2014-07-22,590.72,599.65,590.6,594.74,1689500.0,594.74,594.74,581.0003762275319,564.6378421694421,16.36253405808975,0,-30,1687.0000000000068
2014-07-23,593.23,597.85,592.5,595.98,1221951.0,595.98,595.98,582.4880305659905,565.4729428720196,17.015087693970827,0,-30,1649.8000000000065
2014-07-24,596.45,599.5,591.77,593.35,1029100.0,593.35,593.35,583.5045923898277,566.1729153642145,17.331677025613203,0,-30,1728.7000000000064
2014-07-25,590.4,591.86,587.03,589.02,925734.0,589.02,589.02,584.0263881987953,566.752828026358,17.273560172437328,-1,-40,1858.6000000000076
2014-07-28,588.07,592.5,584.75,590.6,979784.0,590.6,590.6,584.6490273695025,567.3588356636283,17.290191705874236,0,-40,1795.400000000006
2014-07-29,588.75,589.7,583.51,585.61,1311831.0,585.61,585.61,584.7385699542575,567.8151015635478,16.923468390709672,0,-40,1995.0000000000064
2014-07-30,586.55,589.5,584.0,587.42,1010626.0,587.42,587.42,584.980763099072,568.2901838087606,16.690579290311348,0,-40,1922.6000000000085
2014-07-31,580.6,583.65,570.0,572.1,2058894.0,572.1,572.1,583.742998701145,568.3884059156471,15.354592785497857,-1,-50,2535.4000000000096
2014-08-01,570.4,575.96,562.85,566.07,1932830.0,566.07,566.07,581.8482130140811,568.321717844751,13.526495169330133,-1,-60,2836.9000000000046
2014-08-04,569.04,575.35,564.1,573.43,1406781.0,573.43,573.43,580.9206324547705,568.4727312264083,12.447901228362184,-1,-70,2395.3000000000084
2014-08-05,570.05,571.98,562.61,565.07,1546673.0,565.07,565.07,579.024342532688,568.3635131266033,10.660829406084758,-1,-80,2980.5000000000036
2014-08-06,561.78,570.7,560.0,566.37,1324816.0,566.37,566.37,577.4635446573475,568.2975448699073,9.165999787440228,1,-70,2968.262500000007
2014-08-07,568.0,569.89,561.1,563.36,1099197.0,563.36,563.36,575.6045974632766,568.1229390726921,7.481658390584471,1,-60,3330.925000000006
2014-08-08,563.56,570.25,560.35,568.77,1487646.0,568.77,568.77,574.6940671136733,568.1460669348018,6.548000178871575,1,-50,2965.88750000001
2014-08-11,569.99,570.49,566.0,567.88,1207989.0,567.88,567.88,573.7568925499371,568.1362491429393,5.620643406997829,1,-40,3113.7500000000064
2014-08-12,564.52,565.9,560.88,562.73,1530804.0,562.73,562.73,572.1649112310962,567.926842859525,4.238068371571217,1,-30,3653.9125000000054
2014-08-13,567.31,575.0,565.75,574.78,1429887.0,574.78,574.78,572.5427257226864,568.1924817728253,4.350243949861124,1,-20,2697.5750000000126
2014-08-14,576.18,577.9,570.88,574.65,980436.0,574.65,574.65,572.8467189228509,568.44241113017,4.404307792680925,1,-10,2716.937500000017
2014-08-15,577.86,579.38,570.52,573.48,1511585.0,573.48,573.48,572.9337986065399,568.6282565578939,4.305542048645975,1,0,2665.9000000000087
2014-08-18,576.11,584.51,576.0,582.16,1287079.0,582.16,582.16,574.1723563345105,569.115623319096,5.056733015414466,0,0,2665.9000000000087
2014-08-19,585.0,587.34,584.0,586.86,942939.0,586.86,586.86,575.7993767066704,569.7261175925588,6.073259114111579,0,0,2665.9000000000087
2014-08-20,585.88,586.7,582.57,584.49,1009594.0,584.49,584.49,576.8334968391516,570.197452357413,6.636044481738622,-1,-10,2665.9000000000087
2014-08-21,583.82,584.5,581.14,583.37,906053.0,583.37,583.37,577.560502764406,570.5905234278018,6.969979336604183,0,-10,2677.1000000000085
2014-08-22,583.59,585.23,580.64,582.56,776734.0,582.56,582.56,578.0947116835348,570.9336614072357,7.161050276299079,0,-10,2685.2000000000094
2014-08-25,584.72,585.0,579.0,580.2,1354653.0,580.2,580.2,578.3039571543208,571.1807549974934,7.123202156827347,0,-10,2708.8000000000084
2014-08-26,581.26,581.8,576.58,577.86,1623618.0,577.86,577.86,578.2616127451066,571.351674343202,6.909938401904583,-1,-20,2732.2000000000075
2014-08-27,577.27,578.49,570.1,571.0,1638825.0,571.0,571.0,577.6159627195915,571.3432852773925,6.272677442198983,-1,-30,2869.400000000008
2014-08-28,569.56,573.25,567.1,569.2,1287882.0,569.2,569.2,576.8613769834687,571.2917275699706,5.569649413498155,1,-20,3009.233333333339
2014-08-29,571.33,572.04,567.06,571.6,1056282.0,571.6,571.6,576.4017526151966,571.2989527244931,5.102799890703523,1,-10,2999.066666666674
2014-09-02,571.85,577.83,571.19,577.33,1568777.0,577.33,577.33,576.4832348484829,571.4409894823922,5.042245366090697,-1,-20,2824.900000000005
2014-09-03,580.0,582.99,575.0,577.94,1210090.0,577.94,577.94,576.606309209598,571.5883001217542,5.0180090878437795,0,-20,2800.5000000000045
2014-09-04,580.0,586.0,579.22,581.98,1445518.0,581.98,581.98,577.0526184940047,571.8198575259286,5.23276096807615,-1,-30,2656.140000000003
2014-09-05,583.98,586.55,581.95,586.08,1587041.0,586.08,586.08,577.7754494673479,572.1262003067301,5.649249160617842,0,-30,2451.140000000002
2014-09-08,586.6,591.77,586.3,589.72,1419906.0,589.72,589.72,578.7761824732618,572.5216733476358,6.254509125625987,-1,-40,2306.4333333333484
2014-09-09,588.9,589.0,580.0,581.01,1260597.0,581.01,581.01,578.953627797715,572.7025771847918,6.251050612923109,-1,-50,2830.7857142857283
2014-09-10,581.5,583.5,576.94,583.1,964760.0,583.1,583.1,579.2318094433157,572.8897292919067,6.342080151408936,0,-50,2684.4857142857263
2014-09-11,580.36,581.81,576.26,581.35,1205478.0,581.35,581.35,579.3715102455393,573.0394310706301,6.332079174909154,0,-50,2806.9857142857263
2014-09-12,581.0,581.64,574.46,575.7,1579495.0,575.7,575.7,579.131367765161,573.0861193201254,6.045248445035668,-1,-60,3190.5250000000074
2014-09-15,572.94,574.95,568.21,573.1,1587282.0,573.1,573.1,578.7351915840882,573.086363940213,5.6488276438751654,1,-50,3466.3875000000103
2014-09-16,572.76,581.5,572.66,579.95,1465545.0,579.95,579.95,578.8146022605341,573.2067383523571,5.607863908177023,-1,-60,2918.600000000004
2014-09-17,580.01,587.52,578.77,584.77,1682865.0,584.77,584.77,579.1952042521175,573.4050049098283,5.7901993422891564,-1,-70,2499.4300000000085
2014-09-18,587.0,589.54,585.0,589.27,1433696.0,589.27,589.27,579.8774783069334,573.6932562775991,6.184222029334364,-1,-80,2073.672727272731
2014-09-19,591.5,596.48,589.5,596.08,3536263.0,596.08,596.08,581.1706384637849,574.172624741364,6.998013722420978,-1,-90,1361.7999999999977
2014-09-22,593.82,593.94,583.46,587.37,1674100.0,587.37,587.37,581.6772348465825,574.4619667648236,7.215268081758836,-1,-100,2418.4000000000005
2014-09-23,586.85,586.85,581.0,581.13,1455906.0,581.13,581.13,581.6325202386373,574.6081448494658,7.024375389171496,-1,-110,3226.000000000001
2014-09-24,581.46,589.63,580.52,587.99,1720428.0,587.99,587.99,582.1628476747328,574.9076361849047,7.255211489828071,-1,-120,2276.199999999981
2014-09-25,587.55,587.98,574.18,575.06,1914434.0,575.06,575.06,581.5919555747325,574.9109217660626,6.681033808669895,-1,-130,4200.731250000008
2014-09-26,576.06,579.25,574.66,576.71,1429219.0,576.71,576.71,581.2299633614903,574.9467119790814,6.283251382408821,1,-120,3995.0749999999953
2014-09-29,571.75,578.19,571.17,576.36,1259106.0,576.36,576.36,580.8877285716366,574.9733583438076,5.914370227828954,1,-110,4112.918750000001
2014-09-30,576.93,579.85,572.85,577.36,1565814.0,577.36,577.36,580.639871431315,575.0183469270781,5.621524504236845,1,-100,4004.7624999999975
2014-10-01,576.01,577.58,567.01,568.69,1424428.0,568.69,568.69,579.7066238083258,574.8857502111729,4.820873597152968,-1,-110,5343.064705882333
2014-10-02,567.31,571.91,563.32,570.08,1169602.0,570.08,570.08,578.8996060182983,574.7776618007731,4.121944217525197,1,-100,5223.258823529389
2014-10-03,573.05,577.22,572.5,575.28,1132265.0,575.28,575.28,578.5958458725432,574.7889721111695,3.8068737613737085,1,-90,4403.752941176464
2014-10-06,578.8,581.0,574.44,577.35,1209315.0,577.35,577.35,578.4959012013428,574.8440932855866,3.6518079157561942,1,-80,4095.6470588235156
2014-10-07,574.4,575.27,563.74,563.74,1890760.0,563.74,563.74,577.1571117538338,574.573797999401,2.5833137544327656,1,-70,6589.241176470572
2014-10-08,565.57,573.88,557.49,572.5,1982314.0,572.5,572.5,576.730768250863,574.5228627696749,2.2079054811880496,1,-60,5192.335294117632
2014-10-09,571.18,571.49,559.06,560.88,2453205.0,560.88,560.88,575.1107643579072,574.14876933969,0.9619950182171806,1,-50,7376.229411764703
2014-10-10,557.72,565.13,544.05,544.49,3052228.0,544.49,544.49,570.996357359925,573.0795835512804,-2.0832261913553793,1,-40,10534.923529411753
2014-10-13,544.99,549.5,533.1,533.21,2412787.0,533.21,533.21,564.3643443974748,571.2021660301116,-6.8378216326367465,1,-30,12937.717647058804
2014-10-14,538.9,547.19,533.17,537.94,2211280.0,537.94,537.94,559.1195494110908,569.4309005811592,-10.311351170068406,1,-20,12571.511764705861
2014-10-15,531.01,532.8,518.3,530.01,3693800.0,530.01,530.01,552.6170770970743,567.068364777791,-14.451287680716632,1,-10,14436.805882352925
2014-10-16,519.0,529.43,515.0,524.51,3359516.0,524.51,524.51,545.7350515876069,564.2726403942004,-18.537588806593476,1,0,6216.699999999997
2014-10-17,527.25,530.98,508.53,511.17,5504957.0,511.17,511.17,536.4256688358427,560.4354917670285,-24.009822931185795,1,10,6216.699999999998
2014-10-20,509.45,521.76,508.1,520.84,2590777.0,520.84,520.84,532.0664035093058,557.4642196420273,-25.39781613272146,0,10,6313.399999999998
2014-10-21,525.19,526.79,519.11,526.54,2317501.0,526.54,526.54,530.4965845002362,555.1074639227479,-24.610879422511744,-1,0,6370.399999999997
2014-10-22,529.89,539.8,528.8,532.71,2904142.0,532.71,532.71,531.1053991934035,553.4546275841835,-22.349228390780013,1,10,6370.399999999997
2014-10-23,539.32,547.22,535.85,543.81,2294712.0,543.81,543.81,534.520031274569,552.7591595333203,-18.239128258751293,0,10,6481.399999999996
2014-10-24,544.36,544.88,535.79,539.78,1961800.0,539.78,539.78,535.8908502335166,551.8516476107657,-15.960797377249037,-1,0,6441.099999999996
2014-10-27,537.03,544.41,537.03,540.77,1180251.0,540.77,540.77,537.1120240404128,551.1075215826208,-13.995497542208,1,10,6441.099999999996
2014-10-28,543.0,548.98,541.62,548.9,1225860.0,548.9,548.9,539.8976736399303,550.9675625178222,-11.069888877891913,0,10,6522.399999999996
2014-10-29,550.0,554.19,546.98,549.33,1756349.0,549.33,549.33,542.049628604691,550.8673271295547,-8.817698524863772,-1,0,6526.699999999996
2014-10-30,548.95,552.8,543.51,550.31,1449332.0,550.31,550.31,543.8508725619517,550.8347215461507,-6.983848984198971,0,0,6526.699999999996
2014-10-31,559.35,559.57,554.75,559.08,1980441.0,559.08,559.08,546.9713320472468,551.2879922838493,-4.316660236602502,0,0,6526.699999999996
2014-11-03,555.5,557.9,553.23,555.22,1358989.0,555.22,555.22,548.500374181596,551.4835427345704,-2.983168552974348,0,0,6526.699999999996
2014-11-04,553.0,555.5,549.3,554.11,1163586.0,554.11,554.11,549.5034358081278,551.6095434149584,-2.1061076068305056,0,0,6526.699999999996
2014-11-05,556.8,556.8,544.05,545.92,2019780.0,545.92,545.92,548.9377869622288,551.3685897588862,-2.4308027966574173,0,0,6526.699999999996
2014-11-06,545.5,546.88,540.97,542.04,1324508.0,542.04,542.04,547.9205966489436,550.9995125210303,-3.078915872086668,0,0,6526.699999999996
2014-11-07,546.21,546.21,538.67,541.01,1614808.0,541.01,541.01,546.9054815148884,550.6058238827509,-3.700342367862504,0,0,6526.699999999996
2014-11-10,541.46,549.59,541.02,547.49,1125543.0,547.49,547.49,546.9916065460749,550.4826516334302,-3.49104508735536,0,0,6526.699999999996
2014-11-11,548.49,551.94,546.3,550.29,959458.0,550.29,550.29,547.4851243864575,550.4749180295953,-2.989793643137773,0,0,6526.699999999996
2014-11-12,550.39,550.46,545.17,547.31,1122198.0,547.31,547.31,547.4592908205598,550.3496590049702,-2.8903681844104767,0,0,6526.699999999996
2014-11-13,549.8,549.8,543.48,545.38,1333941.0,545.38,545.38,547.1683876387749,550.1631204302934,-2.9947327915184587,0,0,6526.699999999996
2014-11-14,546.68,546.68,542.15,544.4,1271409.0,544.4,544.4,546.865955057844,549.9942054379821,-3.1282503801381836,0,0,6526.699999999996
2014-11-17,543.58,543.79,534.06,536.51,1717009.0,536.51,536.51,545.9250041198181,549.6654968797359,-3.7404927599177427,0,0,6526.699999999996
2014-11-18,537.5,541.94,534.17,535.03,1945904.0,535.03,535.03,545.0499793414738,549.3501349587918,-4.300155617318069,0,0,6526.699999999996
2014-11-19,535.0,538.24,530.08,536.99,1376775.0,536.99,536.99,544.4374294503057,549.0981123054444,-4.6606828551387025,1,10,6526.699999999996
2014-11-20,531.25,535.11,531.08,534.83,1556344.0,534.83,534.83,543.6577541649242,548.7874547565066,-5.1297005915823775,0,10,6505.099999999997
2014-11-21,541.61,542.14,536.56,537.27,2211053.0,537.27,537.27,543.1298069198871,548.5320625281173,-5.402255608230234,0,10,6529.499999999996
2014-11-24,537.65,542.7,535.62,539.27,1672994.0,539.27,539.27,542.8082049706903,548.3250152007165,-5.516810230026181,0,10,6549.499999999996
2014-11-25,539.0,543.98,538.6,541.08,1742447.0,541.08,541.08,542.6643896985277,548.1632601362812,-5.498870437753567,0,10,6567.599999999997
2014-11-26,540.88,541.55,537.04,540.37,1491602.0,540.37,540.37,542.4742413553446,547.9899781717161,-5.515736816371486,0,10,6560.499999999996
2014-11-28,540.62,542.0,536.6,541.83,1145169.0,541.83,541.83,542.4218697899458,547.8556290111715,-5.433759221225614,1,20,6575.099999999995
2014-12-01,538.9,541.41,531.86,533.8,2098644.0,533.8,533.8,541.7893229400194,547.5789664763166,-5.7896435362972625,1,30,6414.499999999993
2014-12-02,533.51,535.5,529.8,533.75,1520898.0,533.75,533.75,541.2446997730968,547.3276186181253,-6.082918845028416,0,30,6412.999999999994
2014-12-03,531.44,535.99,529.26,531.32,1272010.0,531.32,531.32,540.6193910506673,547.0570280429554,-6.4376369922880485,0,30,6340.099999999995
2014-12-04,531.16,537.34,528.59,537.31,1387928.0,537.31,537.31,540.4160480552289,546.8963479135912,-6.480299858362287,1,40,6519.799999999996
2014-12-05,531.0,532.89,524.28,525.26,2547851.0,525.26,525.26,539.3227139365009,546.4775931966199,-7.154879260118946,1,50,6037.799999999996
2014-12-08,527.13,531.0,523.79,526.98,2321628.0,526.98,526.98,538.3533187476851,546.0667462821414,-7.713427534456287,0,50,6123.7999999999965
2014-12-09,522.14,534.19,520.5,533.37,1863136.0,533.37,533.37,537.9784660807263,545.8105084756596,-7.832042394933296,1,60,6443.299999999997
2014-12-10,533.08,536.33,525.56,526.06,1705957.0,526.06,526.06,537.1153716154517,545.4267790742117,-8.311407458759959,1,70,6004.699999999984
2014-12-11,527.8,533.92,527.1,528.34,1600632.0,528.34,528.34,536.512708383384,545.1119475498401,-8.599239166456073,0,70,6164.29999999999
2014-12-12,523.51,528.5,518.66,519.22,1964848.0,519.22,519.22,535.2095779417596,544.5884695679886,-9.378891626229006,1,80,5525.899999999988
2014-12-15,522.74,523.1,513.27,513.8,2802108.0,513.8,513.8,533.3425246128389,543.8681162730102,-10.525591660171244,1,90,5092.299999999985
2014-12-16,511.56,513.05,489.0,495.39,3936022.0,495.39,495.39,528.38615348865,542.1695687123671,-13.783415223717043,1,100,3435.3999999999837
2014-12-17,497.0,507.0,496.81,504.89,2852868.0,504.89,504.89,524.9476260555259,540.7058573949746,-15.758231339448685,1,110,4385.3999999999805
2014-12-18,512.95,513.87,504.7,510.66,2880928.0,510.66,510.66,522.772065387604,539.4784052940071,-16.70633990640306,0,110,5020.099999999984
2014-12-19,511.51,517.72,506.91,516.35,3381763.0,516.35,516.35,521.7845670855784,538.5242563982509,-16.739689312672567,1,120,5645.999999999985
2014-12-22,516.08,526.46,516.08,524.87,2716143.0,524.87,524.87,522.250586276927,537.9709514222053,-15.720365145278265,1,130,6668.399999999985
2014-12-23,527.0,534.56,526.29,530.59,2131013.0,530.59,530.59,523.4782406585884,537.6794358400548,-14.201195181466346,-1,120,7343.89999999999
2014-12-24,530.51,531.75,527.02,528.77,704031.0,528.77,528.77,524.2258260266773,537.3417446421527,-13.11591861547538,-1,110,7093.7999999999865
2014-12-26,528.77,534.25,527.31,534.03,1025540.0,534.03,534.03,525.5708450062496,537.2198504328923,-11.649005426642702,-1,100,7464.699999999985
2014-12-29,532.19,535.48,530.01,530.33,2272255.0,530.33,530.33,526.1890072237119,536.9797509465958,-10.790743722883917,-1,90,7140.199999999993
