Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2014-03-04,0.005413772637377428,0.9025596976280212,0.0026874282524935065,0,0,1775.503158569336
2014-03-05,0.007030202238910639,0.9018758535385132,0.003986667072757483,0,0,1775.503158569336
2014-03-06,0.003248950172872807,0.9067662358283997,-0.0001339156508810709,0,0,1775.503158569336
2014-03-07,0.0032865119882701816,0.9102742671966553,0.001451651599066113,0,0,1775.503158569336
2014-03-10,0.010663241038479522,0.9018433690071106,0.008516776842473303,0,0,1775.503158569336
2014-03-11,0.011530520862375895,0.8997417092323303,0.0089869152923395,0,0,1775.503158569336
2014-03-12,0.009397876707353462,0.9002034664154053,0.006217736973236814,0,0,1775.503158569336
2014-03-13,0.012410403672268996,0.8995475172996521,0.007809544121828565,0,0,1775.503158569336
2014-03-14,0.009025531928314455,0.9027470350265503,0.003993168444994679,0,0,1775.503158569336
2014-03-17,0.009371784520691427,0.9013312458992004,0.005111323864069367,0,0,1775.503158569336
2014-03-18,0.006683908587519894,0.904322624206543,0.0030863735840402444,0,0,1775.503158569336
2014-03-19,0.013378766747449986,0.8986502289772034,0.008881311481727125,0,0,1775.503158569336
2014-03-20,0.016851752110139874,0.8892446160316467,0.013333041685416788,1,1000000,1775.503158569336
2014-03-21,0.01524988461985655,0.8896005749702454,0.011867333359185819,0,1000000,2131.4620971679688
2014-03-24,0.013295136110395919,0.8908129930496216,0.011142267837025278,-1,0,3343.8801765441895
2014-03-25,0.010338975943248016,0.893096387386322,0.009259235461472065,0,0,3343.8801765441895
2014-03-26,0.008017924389545442,0.8956560492515564,0.00659746405294596,0,0,3343.8801765441895
2014-03-27,0.0034681651102878887,0.9010145664215088,0.001873358232473021,0,0,3343.8801765441895
2014-03-28,0.0007482958723052493,0.9066511988639832,-0.002054019582200529,0,0,3343.8801765441895
2014-03-31,0.0022536823757541586,0.9049773812294006,-0.00012158902399125929,0,0,3343.8801765441895
2014-04-01,0.0023147840806358863,0.9048135876655579,0.0004893317502171337,0,0,3343.8801765441895
2014-04-02,-0.002926507472234144,0.9067827463150024,-0.0024229015769926857,0,0,3343.8801765441895
2014-04-03,-0.005524541285060963,0.9067004919052124,-0.0027816850775380856,0,0,3343.8801765441895
2014-04-04,-0.0064570409265625175,0.9062896370887756,-0.003064721439944344,0,0,3343.8801765441895
2014-04-07,-0.008055322021750383,0.9107550978660583,-0.0054773433694921105,0,0,3343.8801765441895
2014-04-08,-0.00835117806919577,0.9111201763153076,-0.006094193188561313,0,0,3343.8801765441895
2014-04-09,-0.009166441563542453,0.9149967432022095,-0.0075500629460072246,0,0,3343.8801765441895
2014-04-10,-0.009737272836678888,0.9191175699234009,-0.0093580320223192,0,0,3343.8801765441895
2014-04-11,-0.007704126796313743,0.9146285653114319,-0.00523754811827394,0,0,3343.8801765441895
2014-04-14,-0.0031251376430624653,0.9110621213912964,-0.001944951558660021,0,0,3343.8801765441895
2014-04-15,-0.003736004672478603,0.9117432832717896,-0.0017300084752552842,0,0,3343.8801765441895
2014-04-16,-0.006428661422093694,0.9103819727897644,-0.0029323481710686224,0,0,3343.8801765441895
2014-04-17,-0.001875760636032407,0.9083476662635803,0.001256009083084141,0,0,3343.8801765441895
2014-04-18,-0.0038010134442663457,0.9085044860839844,-0.00010899466085119413,0,0,3343.8801765441895
2014-04-21,-0.0013485494939037169,0.907375156879425,0.0017057437890536248,0,0,3343.8801765441895
2014-04-22,-0.0014954485184777602,0.907605767250061,0.0018850604819558555,0,0,3343.8801765441895
2014-04-23,0.0013098522521830087,0.9069225192070007,0.004112601642541569,0,0,3343.8801765441895
2014-04-24,0.002006233931765341,0.9065772294998169,0.0020020569573747254,0,0,3343.8801765441895
2014-04-25,-0.00040149205705688204,0.9073586463928223,0.0004359316690507986,0,0,3343.8801765441895
2014-04-28,0.001390119168414453,0.9062896370887756,0.0016406649061358606,0,0,3343.8801765441895
2014-04-29,-0.0009305759813687132,0.9071035385131836,0.000432180861377407,0,0,3343.8801765441895
2014-04-30,-0.005212077000219751,0.9130752682685852,-0.004400865142073579,0,0,3343.8801765441895
2014-05-01,-0.002065814502182508,0.9119926691055298,-0.002427221801921345,0,0,3343.8801765441895
2014-05-02,-0.0012927830397008694,0.9121341109275818,-0.0022654530101367284,0,0,3343.8801765441895
2014-05-05,0.0009361427362460885,0.9110787510871887,-0.0011304277016231453,0,0,3343.8801765441895
2014-05-06,0.00017289631868009237,0.9125586748123169,-0.0023688457096685224,0,0,3343.8801765441895
2014-05-07,-0.004455200701007609,0.9183580279350281,-0.005862983156588341,0,0,3343.8801765441895
2014-05-08,-0.005882012411540237,0.9175995588302612,-0.006135809787911251,0,0,3343.8801765441895
2014-05-09,-0.011363315969105878,0.9233440160751343,-0.010826220696903269,-1,-1000000,3343.8801765441895
2014-05-12,-0.00601413527268581,0.9175995588302612,-0.005477833078299081,0,-1000000,9088.337421417236
2014-05-13,-0.005640391777259243,0.9175995588302612,-0.004869304069955885,1,0,9088.337421417236
2014-05-14,-0.004540126012275741,0.9169264435768127,-0.004004309921634121,0,0,9088.337421417236
2014-05-15,-0.004498072462199335,0.9185266494750977,-0.005248973126400464,0,0,9088.337421417236
2014-05-16,-0.005298072591519089,0.9194557070732117,-0.006030216733634686,0,0,9088.337421417236
2014-05-19,-0.006286750346208195,0.9204797148704529,-0.0060535085224991845,0,0,9088.337421417236
2014-05-20,-0.005374585945444611,0.9198024272918701,-0.005685270332678639,0,0,9088.337421417236
2014-05-21,-0.003946405163006405,0.9167247414588928,-0.00485109579034586,0,0,9088.337421417236
2014-05-22,-0.0029570330742295075,0.9162711501121521,-0.0033506976396792147,0,0,9088.337421417236
2014-05-23,-0.004002113364328243,0.9180207252502441,-0.00455977611209559,0,0,9088.337421417236
2014-05-26,-0.0059048345516187276,0.9200478196144104,-0.005625987789252964,0,0,9088.337421417236
2014-05-27,-0.005670062485552577,0.9211495518684387,-0.005493335638756052,0,0,9088.337421417236
2014-05-28,-0.005222539718286262,0.9213193655014038,-0.005034607488650965,0,0,9088.337421417236
2014-05-29,-0.005240397701370087,0.9200478196144104,-0.004808027587536575,0,0,9088.337421417236
2014-05-30,-0.006813137958272589,0.9227135181427002,-0.004910645753173742,0,0,9088.337421417236
2014-06-02,-0.005497120839841389,0.9222539663314819,-0.0038459449165675727,0,0,9088.337421417236
2014-06-03,-0.0008966263834781327,0.9172461032867432,0.0003462434010608185,0,0,9088.337421417236
2014-06-04,0.0004009769482729241,0.9160865545272827,0.0020962750668470863,0,0,9088.337421417236
2014-06-05,0.0022186231113236706,0.913993239402771,0.00435022533353972,0,0,9088.337421417236
2014-06-06,0.0015447605996072383,0.9156838059425354,0.00373247883471865,0,0,9088.337421417236
2014-06-09,0.0022522027275373706,0.9153066873550415,0.004274302172672372,0,0,9088.337421417236
2014-06-10,0.0005903044620386902,0.9169264435768127,0.0028696148375384157,0,0,9088.337421417236
2014-06-11,0.0008121298061062051,0.9175826907157898,0.0027259449597210475,0,0,9088.337421417236
2014-06-12,-0.00010237580379409816,0.92011559009552,0.0006208054145991243,0,0,9088.337421417236
2014-06-13,0.0002422392443735288,0.9212259650230408,0.0010696148978468374,0,0,9088.337421417236
2014-06-16,7.51888318790161e-05,0.9211495518684387,0.0005409226796325694,0,0,9088.337421417236
2014-06-17,-0.00021713834146312033,0.921735405921936,-2.9344562005407075e-05,0,0,9088.337421417236
2014-06-18,0.0007317670428568378,0.920640766620636,-9.52674934433232e-05,0,0,9088.337421417236
2014-06-19,-9.737368011715963e-05,0.922934889793396,-0.0007595669218416487,0,0,9088.337421417236
2014-06-20,-0.0016153524984816986,0.9244707822799683,-0.002041143422067405,0,0,9088.337421417236
2014-06-23,-0.006807520469401054,0.930059552192688,-0.007549963574876279,0,0,9088.337421417236
2014-06-24,-0.008142434829886679,0.9319403767585754,-0.008426712926480312,0,0,9088.337421417236
2014-06-25,-0.007457486326377006,0.9308386445045471,-0.008423809544386934,0,0,9088.337421417236
2014-06-26,-0.007149845443812773,0.9326704740524292,-0.00878666636984151,0,0,9088.337421417236
2014-06-27,-0.00825466505662134,0.9353224635124207,-0.010530197118611181,-1,-1000000,9088.337421417236
2014-06-30,-0.009852511831792882,0.9376025199890137,-0.011987119160828374,0,-1000000,6808.280944824219
2014-07-01,-0.009081288785599299,0.9371192455291748,-0.010144199936353099,0,-1000000,7291.555404663086
2014-07-02,-0.011509868807542564,0.9403976202011108,-0.010793439693540302,0,-1000000,4013.180732727051
2014-07-03,-0.007824237851046991,0.937505841255188,-0.008071235280977996,0,-1000000,6904.959678649902
2014-07-04,-0.010271906306011108,0.9401589035987854,-0.011447059693554586,0,-1000000,4251.89733505249
2014-07-07,-0.008651887231288732,0.9389671087265015,-0.009138603016530682,0,-1000000,5443.692207336426
2014-07-08,-0.004743090166736482,0.936154305934906,-0.005485119401381687,0,-1000000,8256.494998931885
2014-07-09,-0.0036151550987479244,0.9370051622390747,-0.004698478982252847,0,-1000000,7405.638694763184
2014-07-10,-0.004054541885472145,0.939020037651062,-0.0054483827872591015,0,-1000000,5390.763282775879
2014-07-11,-0.003856025845376745,0.9391170740127563,-0.0057309936411108365,0,-1000000,5293.726921081543
2014-07-14,0.0033322234373361977,0.932201087474823,0.001542205263773399,0,-1000000,12209.713459014893
2014-07-15,0.002629437654510727,0.9332711696624756,0.0009350303320318164,1,0,11139.631271362305
2014-07-16,0.00398749250822224,0.9294371604919434,0.004439120570028418,0,0,11139.631271362305
2014-07-17,0.0020618783023829577,0.9313761591911316,0.0028217256664198305,0,0,11139.631271362305
2014-07-18,0.0028873287693782276,0.9292470812797546,0.0040657928597258915,0,0,11139.631271362305
2014-07-21,0.0022853167945023284,0.9311593770980835,0.003295883003756377,0,0,11139.631271362305
2014-07-22,0.0012896039573265404,0.931306779384613,0.0023410889557500484,0,0,11139.631271362305
2014-07-23,0.0010084310624059651,0.9312721490859985,0.002611794832366914,0,0,11139.631271362305
2014-07-24,-0.001552064762830879,0.9319316744804382,0.0022286525680870932,0,0,11139.631271362305
2014-07-25,-0.0011541315683801477,0.9307520985603333,0.002324297578659889,0,0,11139.631271362305
2014-07-28,0.003285305553195975,0.925026535987854,0.00690057663714578,0,0,11139.631271362305
2014-07-29,0.0019238190799041122,0.9260973930358887,0.005585492171074498,0,0,11139.631271362305
2014-07-30,0.004394813950677,0.9216335415840149,0.008288396470439935,0,0,11139.631271362305
2014-07-31,0.00767478743429683,0.9168423414230347,0.010746128318866392,1,1000000,11139.631271362305
2014-08-01,0.0071810483569576524,0.916985273361206,0.009034488221773797,0,1000000,11282.563209533691
2014-08-04,0.007834987580377352,0.9156167507171631,0.009047698951670024,-1,0,9914.040565490723
2014-08-05,0.006361504283927888,0.9169768691062927,0.007702827802387949,0,0,9914.040565490723
2014-08-06,0.007232660447925232,0.9122339487075806,0.010240434118592706,1,1000000,9914.040565490723
2014-08-07,0.0042251963134259055,0.9160529375076294,0.006454715798240838,0,1000000,13733.02936553955
2014-08-08,0.004068984257535095,0.9148042798042297,0.00500219686383934,-1,0,12484.371662139893
2014-08-11,0.007162887071831073,0.9117432832717896,0.007347449346506558,0,0,12484.371662139893
2014-08-12,0.0032797940114565006,0.9151307344436646,0.0032425286309767736,0,0,12484.371662139893
2014-08-13,0.0018038041367823363,0.9153485894203186,0.0027099381356722944,0,0,12484.371662139893
2014-08-14,0.002643950733953675,0.9162711501121521,0.001474047444802348,0,0,12484.371662139893
2014-08-15,0.0018798205488269291,0.9169180393218994,0.0007444072931343412,0,0,12484.371662139893
2014-08-18,0.0006068905575712679,0.9180797934532166,-0.00023515683258558588,0,0,12484.371662139893
2014-08-19,-0.0006974931193069588,0.9182483553886414,-0.0008835038323315815,0,0,12484.371662139893
2014-08-20,0.00178235447105008,0.9140684604644775,0.0010884878057934283,0,0,12484.371662139893
2014-08-21,0.0013966981612833001,0.9118264317512512,0.0017575820651406196,0,0,12484.371662139893
2014-08-22,-3.242201146057191e-05,0.9136090874671936,-9.03626901343825e-05,0,0,12484.371662139893
2014-08-25,-2.5929218867044336e-05,0.9116684794425964,0.0006855983547225686,0,0,12484.371662139893
2014-08-26,1.7909680893189034e-05,0.9096697568893433,0.0016463401847906318,0,0,12484.371662139893
2014-08-27,-0.002594181428502329,0.913241982460022,-0.0012619236427899132,0,0,12484.371662139893
2014-08-28,-0.008019531225700819,0.9201748371124268,-0.006815528074698139,0,0,12484.371662139893
2014-08-29,-0.008204652529812551,0.9212344288825989,-0.006898798170320462,0,0,12484.371662139893
2014-09-01,-0.0067674026832942255,0.9194472432136536,-0.005463405325681002,0,0,12484.371662139893
2014-09-02,-0.005624105343669835,0.9200478196144104,-0.005068206345879529,0,0,12484.371662139893
2014-09-03,-0.0032962063297366723,0.9149130582809448,-0.0024482741019733007,0,0,12484.371662139893
2014-09-04,-0.0057224535626388354,0.9184423685073853,-0.00428193640301976,0,0,12484.371662139893
2014-09-05,-0.006972917283591685,0.9187798500061035,-0.0059497857588968715,0,0,12484.371662139893
2014-09-08,-0.005047339404851208,0.9186532497406006,-0.004680711820344718,0,0,12484.371662139893
2014-09-09,0.0015416248866554662,0.910663902759552,0.0006510216152313232,0,0,12484.371662139893
2014-09-10,0.0005806090764210788,0.9112115502357483,-0.0009457348255410546,0,0,12484.371662139893
2014-09-11,-0.0034041448805030936,0.9134088158607483,-0.003910845812037351,0,0,12484.371662139893
2014-09-12,0.003461075268153887,0.9061171412467957,0.0023999569916631214,0,0,12484.371662139893
2014-09-15,0.006035892178818965,0.9019410014152527,0.004527166407093555,0,0,12484.371662139893
2014-09-16,0.0038384442682460043,0.9050101637840271,0.0019806141272105996,0,0,12484.371662139893
2014-09-17,-0.0016097572710489648,0.9113277792930603,-0.002660875097074826,0,0,12484.371662139893
2014-09-18,-0.0017055334721621414,0.9083807468414307,-0.0023592802730242127,0,0,12484.371662139893
2014-09-19,-0.004766328118056419,0.9139180779457092,-0.005147317692358826,0,0,12484.371662139893
2014-09-22,-0.004100339170008729,0.9136174321174622,-0.005548587098229899,0,0,12484.371662139893
2014-09-23,0.002444608277456864,0.9059037566184998,0.0017055391976112226,0,0,12484.371662139893
2014-09-24,0.003785657123104371,0.9033423662185669,0.003919905625946473,0,0,12484.371662139893
2014-09-25,0.0032621534164207176,0.9029345512390137,0.0034313402023380324,0,0,12484.371662139893
2014-09-26,0.0010925039842819388,0.9005764126777649,0.003719380136781901,0,0,12484.371662139893
2014-09-29,0.0024554952500479704,0.8957362771034241,0.005787379588348499,0,0,12484.371662139893
2014-09-30,-0.0013144278780122826,0.8960894346237183,0.004125775485250977,0,0,12484.371662139893
2014-10-01,0.0036476227111843177,0.89239501953125,0.007635294882517103,0,0,12484.371662139893
2014-10-02,-0.0017051785175899621,0.8968609571456909,0.0026651951773317886,0,0,12484.371662139893
2014-10-03,0.0022676381745469166,0.8963786363601685,0.0041381138049041135,0,0,12484.371662139893
2014-10-06,0.00404322038101531,0.888123095035553,0.006925045282014316,0,0,12484.371662139893
2014-10-07,-0.001147440087124414,0.8973036408424377,0.0009351274361177729,0,0,12484.371662139893
2014-10-08,-0.0002963078029895889,0.896217942237854,0.00237552429636152,0,0,12484.371662139893
2014-10-09,-0.001885803220405068,0.9006575345993042,-0.00059299553116464,0,0,12484.371662139893
2014-10-10,0.0028432961851594905,0.8942463994026184,0.003955810905452265,0,0,12484.371662139893
2014-10-13,0.0023717222883962016,0.8938547968864441,0.0028468964374109454,0,0,12484.371662139893
2014-10-14,0.0050840728855666584,0.8924587368965149,0.00545172466865763,0,0,12484.371662139893
2014-10-15,0.011575699089951761,0.8837825655937195,0.011050215254301913,1,1000000,12484.371662139893
2014-10-16,0.01177207546460426,0.8877761960029602,0.009752429600599563,0,1000000,16478.002071380615
2014-10-17,0.009905445649273866,0.8880206346511841,0.008590909395441229,-1,0,16722.440719604492
2014-10-20,0.010451087167295644,0.8858965039253235,0.009048462255456144,0,0,16722.440719604492
2014-10-21,0.011339802322534844,0.8855827450752258,0.009686054568775875,0,0,16722.440719604492
2014-10-22,0.005992855142208402,0.8906305432319641,0.0036106682648361804,0,0,16722.440719604492
2014-10-23,0.003157087830468339,0.8888888955116272,0.003128985599074105,0,0,16722.440719604492
2014-10-24,-0.00024417022390963014,0.8910273313522339,0.0002409232563009229,0,0,16722.440719604492
2014-10-27,0.0015773063312365906,0.8898380398750305,0.0023768602907475772,0,0,16722.440719604492
2014-10-28,0.0031774878457523905,0.8890469670295715,0.003368314347515465,0,0,16722.440719604492
2014-10-29,-0.0019029423436549254,0.8954154849052429,-0.0017469268293975801,0,0,16722.440719604492
2014-10-30,-0.0057645829405589995,0.8935751914978027,-0.0037495055262680792,0,0,16722.440719604492
2014-10-31,-0.0032608807495044644,0.8933357000350952,-0.002528284800218898,0,0,16722.440719604492
2014-11-03,0.0013419861982563019,0.8859750032424927,0.002401609061901903,0,0,16722.440719604492
2014-11-04,0.0046086788254505314,0.8804677724838257,0.00603300347374516,0,0,16722.440719604492
2014-11-05,0.00992742236228665,0.877739667892456,0.009617206734485129,0,0,16722.440719604492
2014-11-06,0.0047940729900982715,0.8776394724845886,0.005440967886178116,0,0,16722.440719604492
2014-11-07,0.005857125423506654,0.8751739263534546,0.00537566404113747,0,0,16722.440719604492
2014-11-10,0.0005793693804564469,0.882799506187439,-0.00039754845571846314,0,0,16722.440719604492
2014-11-11,0.003354525947156161,0.8795461654663086,0.0018875470881457095,0,0,16722.440719604492
2014-11-12,0.003064909296665075,0.8823010921478271,0.0008903003534323214,0,0,16722.440719604492
2014-11-13,0.0037265607084033146,0.8831971883773804,-0.0007173055987040822,0,0,16722.440719604492
2014-11-14,0.008179946966347362,0.8786574006080627,0.003498369983767649,0,0,16722.440719604492
2014-11-17,0.0034804782527636346,0.8856846690177917,-0.0024136844359619394,0,0,16722.440719604492
2014-11-18,0.0036463976358480834,0.8853474855422974,-0.0025260367779675716,0,0,16722.440719604492
2014-11-19,0.004605933748814845,0.8832517862319946,-0.0002045701131600086,0,0,16722.440719604492
2014-11-20,0.0035995005198188735,0.8811349272727966,0.0004583215343740883,0,0,16722.440719604492
2014-11-21,0.0012066504056791802,0.8842514753341675,-0.002143929758479219,0,0,16722.440719604492
2014-11-24,-0.003955127964402316,0.8904560208320618,-0.0083384474943114,0,0,16722.440719604492
2014-11-25,-0.0005852779048467029,0.8858180046081543,-0.0038473777973762786,0,0,16722.440719604492
2014-11-26,-0.004985140199237385,0.8890469670295715,-0.007099280039061607,0,0,16722.440719604492
2014-11-27,-0.00335258365576828,0.888738751411438,-0.006055024009031308,0,0,16722.440719604492
2014-11-28,0.002126114347262914,0.8819119334220886,-0.0003910904095869953,0,0,16722.440719604492
2014-12-01,0.0077693974456161195,0.8730650544166565,0.005827645969964797,0,0,16722.440719604492
2014-12-02,6.986383681781825e-05,0.8833922743797302,-0.0022729304287030577,0,0,16722.440719604492
2014-12-03,0.003903214396836611,0.8771929740905762,0.0023935024108530907,0,0,16722.440719604492
2014-12-04,-0.0007484662439171323,0.8800957798957825,-0.0012459540873145849,0,0,16722.440719604492
2014-12-05,0.0020378859492420956,0.8781944513320923,0.001370662611877484,0,0,16722.440719604492
2014-12-08,0.0023135056847206686,0.8737439513206482,0.0027239581267253904,0,0,16722.440719604492
2014-12-09,0.0037446360981639353,0.8709966540336609,0.005805959528778154,0,0,16722.440719604492
2014-12-10,0.00217355910904141,0.8742022514343262,0.0038408909377010527,0,0,16722.440719604492
2014-12-11,0.008574211542085212,0.8720676302909851,0.00796511220212211,0,0,16722.440719604492
2014-12-12,0.011674439635349126,0.867430567741394,0.010540837948039655,1,1000000,16722.440719604492
2014-12-15,0.012567520039967826,0.8647377490997314,0.012423944936251501,0,1000000,14029.622077941895
2014-12-16,0.017375544793881502,0.8580892086029053,0.017194078535963424,0,1000000,7381.081581115723
2014-12-17,0.01678094469875267,0.8596973419189453,0.0161812829296779,0,1000000,8989.214897155762
2014-12-18,0.012244847571075817,0.8594018816947937,0.011572809105986116,0,1000000,8693.75467300415
2014-12-19,0.010849015922513935,0.8633341789245605,0.008264529635689367,0,1000000,12626.051902770996
2014-12-22,0.010729567854463634,0.8611039519309998,0.008128426616446704,0,1000000,10395.824909210205
2014-12-23,0.010690620101657987,0.8589220643043518,0.008433807403397916,0,1000000,8213.937282562256
2014-12-24,0.007257007565963359,0.8607333302497864,0.0046316318049860515,0,1000000,10025.203227996826
2014-12-25,0.007123350030474342,0.8605778217315674,0.004468349485460275,0,1000000,9869.694709777832
2014-12-26,0.006374032426277744,0.8607333302497864,0.0037422200056627143,0,1000000,10025.203227996826
2014-12-29,0.007374267135664423,0.8597639203071594,0.004123989446771033,0,1000000,9055.793285369873
2014-12-30,0.008759419533278434,0.859010636806488,0.004266663199088149,0,1000000,8302.509784698486
2014-12-31,0.007678944822598059,0.8617123961448669,0.002544235661766278,0,1000000,11004.269123077393
2015-01-01,0.005687714265673362,0.860985279083252,0.0014846990979390253,0,1000000,10277.152061462402
2015-01-02,0.00431035983440353,0.8610298037528992,0.0007424252717146496,0,1000000,10321.67673110962
2015-01-05,0.010010030311099167,0.8479607105255127,0.007334013166415775,0,1000000,-2747.4164962768555
2015-01-06,0.007931499487359769,0.8505571484565735,0.004627523220780962,0,1000000,-150.97856521606445
2015-01-07,0.01442981309534562,0.8448086977005005,0.0083798182890979,0,1000000,-5899.4293212890625
2015-01-08,0.013028663321711731,0.8461310863494873,0.005918739315968015,0,1000000,-4577.040672302246
2015-01-09,0.014505797304267515,0.8454943895339966,0.006154966258346814,0,1000000,-5213.737487792969
2015-01-12,0.01596673636654541,0.8442879915237427,0.009382244967426455,0,1000000,-6420.135498046875
2015-01-13,0.019773271903899794,0.8355615139007568,0.015225201042849218,1,2000000,-15146.613121032715
2015-01-14,0.016839685513169292,0.836505115032196,0.013004418813968271,0,2000000,-13259.410858154297
2015-01-15,0.013852948878863632,0.8370302319526672,0.01165857782113427,0,2000000,-12209.177017211914
2015-01-16,0.01850885718909504,0.8362602591514587,0.014277902043774184,0,2000000,-13749.122619628906
2015-01-19,0.016026183596299228,0.8354009985923767,0.011654884874235492,0,2000000,-15467.643737792969
2015-01-20,0.012307419597088365,0.8364700675010681,0.008752137834064543,0,2000000,-13329.505920410156
2015-01-21,0.017041501017424944,0.8255524635314941,0.016684708789630097,1,3000000,-35164.713859558105
2015-01-22,0.026937420559771164,0.8101233243942261,0.028892497499875436,1,4000000,-81452.1312713623
2015-01-23,0.02398895761582897,0.8076109290122986,0.024261772581813633,0,4000000,-91501.71279907227
2015-01-26,0.021957594035295812,0.8027614951133728,0.022084898390586687,0,4000000,-110899.44839477539
2015-01-27,0.021603679213013142,0.8013269901275635,0.023580458278671484,0,4000000,-116637.4683380127
2015-01-28,0.01486812792284658,0.806842029094696,0.01806404677602223,0,4000000,-94577.31246948242
2015-01-29,0.01404517020303794,0.7985944747924805,0.020847186432117686,1,5000000,-127567.52967834496
2015-01-30,0.014846275569310976,0.7928956747055054,0.022859571272676304,0,5000000,-156061.53011322045
2015-02-02,0.01581020723777964,0.788140058517456,0.024488440545795277,1,6000000,-179839.61105346703
2015-02-03,0.0096449308481686,0.7947230935096741,0.016787099485291914,0,6000000,-140341.40110015892
2015-02-04,0.0012489591817836723,0.8037939071655273,0.008422916238049208,0,6000000,-85916.51916503928
2015-02-05,0.01025360484813031,0.7951021790504456,0.014198995177252845,0,6000000,-138066.88785553002
2015-02-06,0.002959458500116926,0.8041817545890808,0.007280731911060323,0,6000000,-83589.43462371848
2015-02-09,0.00412510479502856,0.7989134788513184,0.007735038824899863,0,6000000,-115199.0890502932
